date,open,high,low,close,volume
2026-03-03,395.09,396.34,385.39,392.43,62617300
2026-03-04,397.85,408.33,394.58,405.94,68305513
2026-03-05,401.57,408.62,399.42,405.55,51925900
2026-03-06,398.09,402.35,394.21,396.73,64054600
2026-03-09,390.05,401.59,381.4,398.68,67018911
2026-03-10,402.22,406.59,398.19,399.24,59258743
2026-03-11,402.28,416.38,402.15,407.82,62559930
2026-03-12,405.18,406.5,394.65,395.01,60973800
2026-03-13,399.17,400.2,389.95,391.2,58504100
2026-03-16,396.22,403.73,394.42,395.56,58068343
2026-03-17,395.69,400.12,393,399.27,46890500
2026-03-18,399,403.07,392.31,392.78,50853149
2026-03-19,387.27,387.27,378.73,380.3,67078300
2026-03-20,379.85,379.89,364.46,367.96,78628603
2026-03-23,373.09,385.33,372.73,380.85,74606049
2026-03-24,376.56,387.48,376.31,383.03,60004909
2026-03-25,389.99,396.23,385.01,385.95,55157300
2026-03-26,381.6,384.44,371.87,372.11,55522900
2026-03-27,369.69,369.86,359.47,361.83,62065700
2026-03-30,365.86,367.29,352.14,355.28,67954405
2026-03-31,361.51,373.33,361,371.75,75534934
2026-04-01,378.63,383.14,374.08,381.26,58683800
2026-04-02,364.2,370.28,359.03,360.59,83031226
2026-04-06,362.59,367.72,346.64,352.82,77697643
2026-04-07,346.44,348.02,337.24,346.65,74515400
2026-04-08,363.79,364.5,339.67,343.25,78838616
2026-04-09,343.15,348.88,337.25,345.62,62164016
2026-04-10,346.29,350.36,342.74,348.95,51336034
2026-04-13,350.07,356.35,348.57,352.42,53617500
2026-04-14,357.67,367.63,354.77,364.2,59979607
2026-04-15,366.83,394.65,362.5,391.95,113810400
2026-04-16,393.81,394.06,381.8,388.9,63515136
2026-04-17,395.92,409.28,391.65,400.62,90640032
2026-04-20,402.58,406.8,388.33,392.5,64603900
2026-04-21,393,393.95,385.22,386.42,50530611
2026-04-22,387.57,393.01,385.3,387.51,62362800
2026-04-23,375.28,386,368.39,373.72,93969510
2026-04-24,373.5,382.76,370.73,376.3,62893307
2026-04-27,372.09,380.78,364.02,378.67,66735816
2026-04-28,374.68,382.29,372.54,376.02,50864400
2026-04-29,375.4,376.4,370.04,372.8,45384836
2026-04-30,372.75,384.75,368.17,381.63,51076041
2026-05-01,382.49,397.82,378.8,390.82,65338300
2026-05-04,390.23,394.64,384.8,392.51,48765143
2026-05-05,395.19,402.12,389,389.37,47780631
2026-05-06,386.25,401.68,384.02,398.73,53465400
2026-05-07,407.48,415.83,402.12,411.79,64294225
2026-05-08,416.48,431.2,416.39,428.35,65050000
2026-05-11,422.16,449.16,416.8,445,78376127
2026-05-12,441.41,447.8,422.26,433.45,60569303
2026-05-13,436.67,453.4,430.21,445.27,68283229
2026-05-14,446.49,451.98,441.16,443.3,46070400
2026-05-15,433.98,434.66,422,422.24,52688742
2026-05-18,419.27,421.13,405.33,409.99,52474200
2026-05-19,403.16,405.63,393.63,404.11,46500600
2026-05-20,407.6,417.46,406.39,417.26,45294745
2026-05-21,422.18,426.95,412.9,417.85,42636900
2026-05-22,422.67,431.51,420.51,426.01,46104710
2026-05-26,430.26,435.2,426.12,433.59,45658900
2026-05-27,442.89,445.6,435.52,440.36,44656505
2026-05-28,437.62,443.96,436.3,442.1,32435000
2026-05-29,439.85,441.07,428.14,435.79,45176821
2026-06-01,427.49,429.6,415.43,415.88,44937900
2026-06-02,418.22,424.42,413.65,423.74,37596045
2026-06-03,418.7,433.6,416,423.7,44500733
2026-06-04,419.84,426.35,417.16,418.45,35323300
2026-06-05,420.5,424.68,388.59,391,63420200
2026-06-08,396.33,412.94,394.72,408.95,50328834
2026-06-09,411.03,418.5,384.24,396.68,59940230
2026-06-10,391.54,397.09,380.15,381.59,49695600
2026-06-11,388.28,399.54,380.66,399.15,45324348
2026-06-12,399.49,406.68,386.76,406.43,63652286
2026-06-15,412.37,416,407.1,411.15,45620514
2026-06-16,404.11,412.42,400.54,404.66,40255500
2026-06-17,401.53,405.94,393.76,396.38,43534300
2026-06-18,398.1,402.52,384.7,400.49,58384713
2026-06-22,394.85,414.75,394.4,405.05,47819500
2026-06-23,392.61,392.87,379.06,381.61,50420210
2026-06-24,380.08,384.58,373.05,375.53,37081421
2026-06-25,375.27,379.12,371.22,375.12,30260000
2026-06-26,370.15,387.8,368.6,379.71,53434138
2026-06-29,381.79,413.27,379.3,411.84,57645800
2026-06-30,406,424.54,406,420.6,43385619
2026-07-01,421.46,432.86,418.09,425.3,40127902
2026-07-02,428.01,432.35,389.3,393.45,73915762
2026-07-06,397.5,420,390.5,419.77,54727900
2026-07-07,416.96,419.56,401.88,402.9,38149901
2026-07-08,399.38,399.63,390.51,394.06,33844906
2026-07-09,393.99,407.86,390.86,406.55,37835000
2026-07-10,410.49,413.16,402.81,407.76,33410000
2026-07-13,404.61,405.57,391.37,394.76,32809200
2026-07-14,399.05,402.22,394.76,396.18,23384992
2026-07-15,399.395,406.5895,391.7,392.82,16743815
