date,open,high,low,close,volume
2025-11-20,672.91,675.56,651.89,652.53,165293521
2025-11-21,655.05,664.55,650.85,659.03,123956203
2025-11-24,662.69,670.06,661.59,668.73,80437940
2025-11-25,668.63,676.21,664.48,675.02,81077100
2025-11-26,677.63,681.7,676.72,679.68,71879600
2025-11-28,680.86,683.67,680.5,683.39,49212030
2025-12-01,678.81,682.99,678.74,680.27,61201200
2025-12-02,681.92,683.82,679.33,681.53,62953844
2025-12-03,680.57,684.91,679.69,683.89,57238500
2025-12-04,685.3,685.37,681.34,684.39,61970336
2025-12-05,685.47,688.39,684.58,685.69,79241045
2025-12-08,686.59,686.64,681.57,683.63,55231500
2025-12-09,683.15,685.39,682.59,683.04,58310100
2025-12-10,682.56,688.97,681.31,687.57,85671334
2025-12-11,685.14,689.25,682.17,689.17,86173700
2025-12-12,688.17,688.88,679.17,681.76,113160347
2025-12-15,685.74,685.76,679.25,680.73,90811000
2025-12-16,679.23,681.08,674.98,678.87,122030631
2025-12-17,679.89,680.44,671.2,671.4,110625200
2025-12-18,677.6,680.74,674.9,676.47,108650128
2025-12-19,676.59,681.09,676.47,680.59,103599543
2025-12-22,683.94,685.36,680.59,684.83,69556733
2025-12-23,683.92,688.2,683.87,687.96,64840000
2025-12-24,687.95,690.83,687.8,690.38,39445600
2025-12-26,690.64,691.66,689.27,690.31,41613347
2025-12-29,687.54,689.2,686.07,687.85,62559503
2025-12-30,687.45,688.56,686.58,687.01,47160700
2025-12-31,687.14,687.36,681.71,681.92,74144801
2026-01-02,685.71,686.87,679.82,683.17,89377203
2026-01-05,686.54,689.43,686.38,687.72,71927200
2026-01-06,687.93,692.32,687.78,691.81,69273827
2026-01-07,692.19,693.96,689.32,689.58,75588337
2026-01-08,688.82,690.62,687.49,689.51,64019200
2026-01-09,690.63,695.31,689.18,694.07,80125500
2026-01-12,690.68,696.09,690.63,695.16,63976002
2026-01-13,695.49,696.09,691.35,693.77,78309726
2026-01-14,691,691.72,686.04,690.36,94676700
2026-01-15,694.57,695.45,691.25,692.24,77862000
2026-01-16,693.66,694.25,690.1,691.66,79289200
2026-01-20,681.49,684.77,676.57,677.58,111623300
2026-01-21,679.65,688.74,678.13,685.4,127844500
2026-01-22,689.85,691.13,686.92,688.98,77112243
2026-01-23,688.15,690.96,687.16,689.23,63059600
2026-01-26,690.49,694.13,689.92,692.73,60473813
2026-01-27,694.18,696.53,693.57,695.49,55506147
2026-01-28,697.05,697.84,693.94,695.42,61172200
2026-01-29,696.39,697.06,684.83,694.04,97486200
2026-01-30,691.79,694.21,687.12,691.97,101835131
2026-02-02,689.58,696.93,689.42,695.41,79286521
2026-02-03,696.21,696.96,684.03,689.53,107904611
2026-02-04,690.35,691.45,681.76,686.19,105204600
2026-02-05,680.94,683.69,675.79,677.62,113610812
2026-02-06,681.46,692.31,680.85,690.62,89127600
2026-02-09,689.42,695.87,688.34,693.95,73885200
2026-02-10,694.95,696.54,691.66,692.12,65185725
2026-02-11,696.39,697.14,689.18,691.96,76353900
2026-02-12,694.24,695.35,680.37,681.27,118829000
2026-02-13,681.69,686.28,677.52,681.75,96267500
2026-02-17,680.14,684.94,675.78,682.85,81354700
2026-02-18,684.02,689.15,682.83,686.29,73570341
2026-02-19,683.84,686.18,681.55,684.48,58649400
2026-02-20,682.32,690.06,681.73,689.43,100034000
2026-02-23,687.83,690,680.37,682.39,90558100
2026-02-24,681.9,688.35,680,687.35,73798727
2026-02-25,690.18,693.68,690.1,693.15,56369500
2026-02-26,693.28,693.3,684.35,689.3,71671000
2026-02-27,683.09,686.86,681.64,685.99,83308900
2026-03-02,678.7,688.62,678.02,686.38,87477200
2026-03-03,675.06,682.61,669.66,680.33,105003113
2026-03-04,681.63,687.09,679.62,685.13,79182244
2026-03-05,682.08,685.53,675.61,681.31,106606500
2026-03-06,673.41,676.11,669.76,672.38,100687000
2026-03-09,666.39,679.92,662.39,678.27,102667711
2026-03-10,677.72,683.36,674.76,677.18,81505315
2026-03-11,677.58,680.08,673.34,676.33,68441700
2026-03-12,671.16,671.65,665.87,666.06,108882246
2026-03-13,669.27,672.34,661.36,662.29,97200242
2026-03-16,668.38,672.07,667.12,669.03,82023130
2026-03-17,672.39,674.44,669.7,670.79,87128044
2026-03-18,668.36,669.72,661.19,661.43,82062600
2026-03-19,656.97,662.98,655.17,659.8,111272539
2026-03-20,656.51,656.69,644.72,648.57,163617523
2026-03-23,658.07,662.62,653.94,655.38,134802732
2026-03-24,651.32,657.03,649.88,653.18,96457500
2026-03-25,658.67,660.89,654.24,656.82,90653800
2026-03-26,652.06,654.85,644.82,645.09,96494400
2026-03-27,642.5,642.66,633.11,634.09,103649400
2026-03-30,640.11,640.37,629.28,631.97,99275900
2026-03-31,638.94,651.54,637.98,650.34,152534103
2026-04-01,653.9,658.52,653,655.24,97841500
2026-04-02,646.42,658.2,645.11,655.83,68358713
2026-04-06,655.86,659.72,655.52,658.93,39105800
2026-04-07,656.65,659.61,651.06,659.22,69980400
2026-04-08,676.39,677.08,671.46,676.01,93606114
2026-04-09,674.84,681.16,673.77,679.91,57134445
2026-04-10,681.32,682.03,678.45,679.46,42253500
2026-04-13,677.41,686.3,676.58,686.1,54185819
2026-04-14,687.69,694.58,687.66,694.46,63480529
2026-04-15,695.26,700.28,694.2,699.94,58240400
2026-04-16,701.06,702.78,698.53,701.66,49972400
2026-04-17,706.14,712.39,705.76,710.14,70661926
2026-04-20,708.78,709.91,706.14,708.72,43546812
2026-04-21,710.28,711.28,702.64,704.08,58941400
2026-04-22,709.15,711.45,708.22,711.21,42518500
2026-04-23,709.5,712.36,702.28,708.45,56174000
2026-04-24,710.75,714.47,709.01,713.94,45182000
2026-04-27,713.17,715.63,712.3,715.17,33135943
2026-04-28,711.82,712.88,709.25,711.69,43117436
2026-04-29,711,712.2,708.37,711.58,41859227
2026-04-30,714.63,719.79,710.45,718.66,67240949
2026-05-01,721.25,724.87,720.47,720.65,43049849
2026-05-04,720.07,722.12,714.99,718.01,51950600
2026-05-05,721.77,725.04,721.49,723.77,36933226
2026-05-06,728.16,734.59,727.82,733.83,53288940
2026-05-07,735.05,736.13,729.75,731.58,51724642
2026-05-08,734.93,738.08,734.57,737.62,47227100
2026-05-11,736.45,740.79,736.45,739.3,44024000
2026-05-12,736.89,738.84,731.83,738.18,54185300
2026-05-13,738.47,743.91,735.47,742.31,44200203
2026-05-14,743.65,749.53,743.56,748.17,45307603
2026-05-15,741.79,743.46,737.96,739.17,60410800
2026-05-18,739.83,741.42,733.39,738.65,47843900
2026-05-19,734.78,737.65,731.53,733.73,54255913
2026-05-20,735.71,741.87,733.89,741.25,45768035
2026-05-21,738.64,744.87,737.03,742.72,43332225
2026-05-22,746.24,748.94,744.48,745.64,41762006
2026-05-26,750.01,752.13,748.37,750.59,41123621
2026-05-27,750.88,751.38,748.22,750.46,42106300
2026-05-28,750.25,755.15,749.23,754.6,41562600
2026-05-29,755.9,758.08,754.69,756.48,55075739
2026-06-01,755.36,760.28,754.69,758.54,43634933
2026-06-02,757.03,760.4,756.75,759.57,31581900
2026-06-03,758.15,758.8,753.57,754.24,51402518
2026-06-04,752.1,758.31,751.47,757.09,49923036
2026-06-05,752.31,752.82,735.53,737.55,93989416
2026-06-08,743.36,745.34,738.19,739.22,49319144
2026-06-09,743.63,746.9,722.59,737.05,87683517
2026-06-10,733.39,738.38,725.33,725.43,60341349
2026-06-11,728.76,740,724.41,737.76,86330522
2026-06-12,740.71,744.44,735.03,741.75,57079533
2026-06-15,751.85,756.68,751.76,754.83,60176425
2026-06-16,754.55,755.44,749.88,750.33,67093142
2026-06-17,751.29,752.15,739.22,740.96,85945227
2026-06-18,747.76,748.23,743.86,746.74,80875700
2026-06-22,747.7,750.18,743.13,744.39,46628100
2026-06-23,733.81,739.63,732.3,733.58,66846800
2026-06-24,735.17,739.95,730.84,733.24,57439507
2026-06-25,738.91,739.37,729.6,734.3,54128100
2026-06-26,728.95,736.53,716.58,728.99,71034000
2026-06-29,736.53,741.56,732.09,741,58035228
2026-06-30,741.29,748.02,740.89,746.77,55626035
2026-07-01,745,749.44,742.38,745.76,47100900
2026-07-02,747.4,751.31,740.03,744.78,57505953
2026-07-06,748.74,752.41,747.41,751.28,50673310
2026-07-07,750.22,750.96,745.21,747.71,43721500
2026-07-08,743.16,746.15,739.51,745.4,43767400
2026-07-09,747.35,751.97,745.59,751.71,41441718
2026-07-10,752.05,755.42,748.1,754.95,42191313
2026-07-13,752.47,753.91,748,749.17,44013628
2026-07-14,750.91,753.34,748.66,751.83,35143138
2026-07-15,754.24,755.58,750.44,750.79999,17011884
